ds,y,KAN,Naive,week
2025-03-01 00:00:00,115.04583333333332,99.95529,80.34833333333333,Week 1
2025-03-01 01:00:00,126.56666666666666,97.52275,71.74166666666666,Week 1
2025-03-01 02:00:00,109.51333333333334,81.79914,59.2775,Week 1
2025-03-01 03:00:00,111.9025,81.66167,56.7525,Week 1
2025-03-01 04:00:00,116.58166666666666,83.02964,57.46666666666667,Week 1
2025-03-01 05:00:00,128.17416666666665,85.85349,56.884166666666665,Week 1
2025-03-01 06:00:00,123.05166666666665,64.08179,36.47666666666667,Week 1
2025-03-01 07:00:00,-14.720000000000027,16.672447,-24.66666666666667,Week 1
2025-03-01 08:00:00,-27.337499999999963,-21.14946,-32.147499999999965,Week 1
2025-03-01 09:00:00,-30.11666666666669,-30.781235,-33.110000000000014,Week 1
2025-03-01 10:00:00,-32.416666666666686,-35.80372,-32.370833333333294,Week 1
2025-03-01 11:00:00,-34.11083333333333,-27.563454,-32.64083333333333,Week 1
2025-03-01 12:00:00,-34.127500000000026,-15.023308,-29.299166666666693,Week 1
2025-03-01 13:00:00,-30.724999999999994,-2.8047028,-29.027500000000003,Week 1
2025-03-01 14:00:00,-26.569166666666618,-2.123375,-25.864166666666662,Week 1
2025-03-01 15:00:00,-17.6133333333333,14.972954,-22.518333333333317,Week 1
2025-03-01 16:00:00,11.405000000000015,47.55918,-13.283333333333317,Week 1
2025-03-01 17:00:00,109.35833333333332,105.63475,48.53333333333333,Week 1
2025-03-01 18:00:00,163.66916666666665,137.0867,113.29833333333336,Week 1
2025-03-01 19:00:00,134.46166666666667,124.236725,100.4125,Week 1
2025-03-01 20:00:00,116.17416666666666,115.24956,89.7925,Week 1
2025-03-01 21:00:00,112.20666666666666,87.85188,93.2725,Week 1
2025-03-01 22:00:00,123.39583333333331,93.67744,89.56083333333333,Week 1
2025-03-01 23:00:00,121.78583333333334,90.786835,80.83583333333333,Week 1
2025-03-02 00:00:00,95.10166666666667,81.223854,77.2675,Week 1
2025-03-02 01:00:00,81.395,67.88191,78.71333333333332,Week 1
2025-03-02 02:00:00,81.54166666666667,61.02206,76.2525,Week 1
2025-03-02 03:00:00,76.13833333333334,57.52369,76.24,Week 1
2025-03-02 04:00:00,70.94916666666668,69.76297,77.9375,Week 1
2025-03-02 05:00:00,80.22333333333333,73.7977,76.2975,Week 1
2025-03-02 06:00:00,57.991666666666674,49.604736,53.91416666666667,Week 1
2025-03-02 07:00:00,-32.392499999999984,-3.0279083,-25.362500000000026,Week 1
